deployment,endpoint,requests_target,timestamp,container,container_id,memory_original,memory_usage_mib,source_file
single,aggregation,1,2026-09-17T02:12:47.9333102Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-web-1,a42d74844cf7,113.7MiB / 15.17GiB,113.7,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-static-1,69b93e454d61,24.85MiB / 15.17GiB,24.85,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-db-1,ca43277e8356,49.11MiB / 15.17GiB,49.11,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-redis-1,87235cf2e925,8.656MiB / 192MiB,8.656,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-traefik-1,9848c97527b3,114.1MiB / 15.17GiB,114.1,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:12:55.7427084Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-web-1,a42d74844cf7,113.1MiB / 15.17GiB,113.1,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-static-1,69b93e454d61,24.38MiB / 15.17GiB,24.38,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-db-1,ca43277e8356,50.04MiB / 15.17GiB,50.04,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-redis-1,87235cf2e925,8.395MiB / 192MiB,8.395,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-traefik-1,9848c97527b3,113.8MiB / 15.17GiB,113.8,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:03.2627383Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-web-1,a42d74844cf7,113.9MiB / 15.17GiB,113.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-static-1,69b93e454d61,24.81MiB / 15.17GiB,24.81,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-db-1,ca43277e8356,49.19MiB / 15.17GiB,49.19,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-redis-1,87235cf2e925,8.75MiB / 192MiB,8.75,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-traefik-1,9848c97527b3,114MiB / 15.17GiB,114.0,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:11.0688011Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-web-1,a42d74844cf7,112.5MiB / 15.17GiB,112.5,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-static-1,69b93e454d61,24.47MiB / 15.17GiB,24.47,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-db-1,ca43277e8356,49.32MiB / 15.17GiB,49.32,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-redis-1,87235cf2e925,8.234MiB / 192MiB,8.234,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-traefik-1,9848c97527b3,114.7MiB / 15.17GiB,114.7,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:18.8595313Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-web-1,a42d74844cf7,113MiB / 15.17GiB,113.0,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-static-1,69b93e454d61,24.23MiB / 15.17GiB,24.23,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-db-1,ca43277e8356,49.7MiB / 15.17GiB,49.7,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-redis-1,87235cf2e925,8.258MiB / 192MiB,8.258,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-traefik-1,9848c97527b3,114.2MiB / 15.17GiB,114.2,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:26.6938101Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-web-1,a42d74844cf7,112.9MiB / 15.17GiB,112.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-static-1,69b93e454d61,24.36MiB / 15.17GiB,24.36,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-db-1,ca43277e8356,49.31MiB / 15.17GiB,49.31,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-redis-1,87235cf2e925,8.906MiB / 192MiB,8.906,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-traefik-1,9848c97527b3,113.8MiB / 15.17GiB,113.8,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:34.2605703Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-web-1,a42d74844cf7,112.7MiB / 15.17GiB,112.7,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-static-1,69b93e454d61,24.14MiB / 15.17GiB,24.14,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-db-1,ca43277e8356,49.95MiB / 15.17GiB,49.95,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-redis-1,87235cf2e925,8.211MiB / 192MiB,8.211,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-traefik-1,9848c97527b3,113.8MiB / 15.17GiB,113.8,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:42.0611544Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-web-1,a42d74844cf7,113MiB / 15.17GiB,113.0,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-static-1,69b93e454d61,24.19MiB / 15.17GiB,24.19,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-db-1,ca43277e8356,49.14MiB / 15.17GiB,49.14,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-redis-1,87235cf2e925,8.285MiB / 192MiB,8.285,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-traefik-1,9848c97527b3,114.6MiB / 15.17GiB,114.6,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:49.8567487Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-web-1,a42d74844cf7,113.1MiB / 15.17GiB,113.1,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-static-1,69b93e454d61,24.29MiB / 15.17GiB,24.29,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-db-1,ca43277e8356,49.51MiB / 15.17GiB,49.51,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-redis-1,87235cf2e925,8.973MiB / 192MiB,8.973,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-traefik-1,9848c97527b3,114.2MiB / 15.17GiB,114.2,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:13:57.6513237Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-web-1,a42d74844cf7,112.6MiB / 15.17GiB,112.6,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-static-1,69b93e454d61,25.55MiB / 15.17GiB,25.55,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-db-1,ca43277e8356,49.76MiB / 15.17GiB,49.76,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-redis-1,87235cf2e925,8.461MiB / 192MiB,8.461,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-traefik-1,9848c97527b3,114.3MiB / 15.17GiB,114.3,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:05.4339726Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-web-1,a42d74844cf7,112.8MiB / 15.17GiB,112.8,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-static-1,69b93e454d61,24.34MiB / 15.17GiB,24.34,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-db-1,ca43277e8356,49.33MiB / 15.17GiB,49.33,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-redis-1,87235cf2e925,7.957MiB / 192MiB,7.957,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-traefik-1,9848c97527b3,114MiB / 15.17GiB,114.0,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:12.2965708Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-web-1,a42d74844cf7,113.2MiB / 15.17GiB,113.2,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-static-1,69b93e454d61,24.59MiB / 15.17GiB,24.59,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-db-1,ca43277e8356,49.56MiB / 15.17GiB,49.56,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-redis-1,87235cf2e925,8.246MiB / 192MiB,8.246,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-traefik-1,9848c97527b3,114.2MiB / 15.17GiB,114.2,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:20.1278215Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-web-1,a42d74844cf7,113.5MiB / 15.17GiB,113.5,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-static-1,69b93e454d61,24.03MiB / 15.17GiB,24.03,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-db-1,ca43277e8356,49.13MiB / 15.17GiB,49.13,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-redis-1,87235cf2e925,8.102MiB / 192MiB,8.102,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-traefik-1,9848c97527b3,113.9MiB / 15.17GiB,113.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:27.9898232Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-web-1,a42d74844cf7,112.9MiB / 15.17GiB,112.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-static-1,69b93e454d61,25.06MiB / 15.17GiB,25.06,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-db-1,ca43277e8356,48.99MiB / 15.17GiB,48.99,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-redis-1,87235cf2e925,7.898MiB / 192MiB,7.898,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-traefik-1,9848c97527b3,114.3MiB / 15.17GiB,114.3,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:35.7672417Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-web-1,a42d74844cf7,113.3MiB / 15.17GiB,113.3,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-static-1,69b93e454d61,24.57MiB / 15.17GiB,24.57,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-db-1,ca43277e8356,49.53MiB / 15.17GiB,49.53,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-redis-1,87235cf2e925,8.441MiB / 192MiB,8.441,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-traefik-1,9848c97527b3,113.9MiB / 15.17GiB,113.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:43.3404334Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.438GiB / 1.5GiB,1472.512,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-web-1,a42d74844cf7,111.9MiB / 15.17GiB,111.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-static-1,69b93e454d61,24.05MiB / 15.17GiB,24.05,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-db-1,ca43277e8356,53.35MiB / 15.17GiB,53.35,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-redis-1,87235cf2e925,7.176MiB / 192MiB,7.176,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-traefik-1,9848c97527b3,113.5MiB / 15.17GiB,113.5,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:51.1657169Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-web-1,a42d74844cf7,111.9MiB / 15.17GiB,111.9,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-static-1,69b93e454d61,23.94MiB / 15.17GiB,23.94,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-db-1,ca43277e8356,48.07MiB / 15.17GiB,48.07,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-redis-1,87235cf2e925,7.695MiB / 192MiB,7.695,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-traefik-1,9848c97527b3,113.8MiB / 15.17GiB,113.8,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:14:59.0980778Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.436GiB / 1.5GiB,1470.464,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-web-1,a42d74844cf7,113.6MiB / 15.17GiB,113.6,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-static-1,69b93e454d61,23.53MiB / 15.17GiB,23.53,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-db-1,ca43277e8356,48.47MiB / 15.17GiB,48.47,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-redis-1,87235cf2e925,8.156MiB / 192MiB,8.156,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-traefik-1,9848c97527b3,114.4MiB / 15.17GiB,114.4,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:06.9276290Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-web-1,a42d74844cf7,113.6MiB / 15.17GiB,113.6,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-static-1,69b93e454d61,24.62MiB / 15.17GiB,24.62,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-db-1,ca43277e8356,49.64MiB / 15.17GiB,49.64,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-redis-1,87235cf2e925,8.828MiB / 192MiB,8.828,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-traefik-1,9848c97527b3,113.7MiB / 15.17GiB,113.7,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,1,2026-09-17T02:15:14.3950760Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-1/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-web-1,a42d74844cf7,115.7MiB / 15.17GiB,115.7,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-static-1,69b93e454d61,26.44MiB / 15.17GiB,26.44,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-db-1,ca43277e8356,48.53MiB / 15.17GiB,48.53,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-redis-1,87235cf2e925,7.684MiB / 192MiB,7.684,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-traefik-1,9848c97527b3,114.9MiB / 15.17GiB,114.9,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
single,aggregation,10,2026-09-17T02:31:08.5645653Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.437GiB / 1.5GiB,1471.488,results/matrix-20260916-2305/full-aggregation-10/containers.jsonl
